filename,dialogue_id,utterance_id,emotion,speaker
dia541_utt7.wav,541,7,joy,Ross
dia541_utt8.wav,541,8,joy,Ross
dia541_utt9.wav,541,9,joy,Ben
dia541_utt10.wav,541,10,joy,Ross
dia541_utt11.wav,541,11,neutral,Ross
dia541_utt12.wav,541,12,neutral,Ross
dia541_utt13.wav,541,13,surprise,Carol
dia541_utt14.wav,541,14,joy,Ross
dia541_utt15.wav,541,15,neutral,Ross
dia541_utt16.wav,541,16,disgust,Ross
dia541_utt17.wav,541,17,neutral,Ross
dia541_utt18.wav,541,18,neutral,Ross
dia541_utt19.wav,541,19,joy,Carol
dia542_utt0.wav,542,0,neutral,Rachel
dia542_utt1.wav,542,1,anger,Monica
dia542_utt2.wav,542,2,surprise,Phoebe
dia542_utt3.wav,542,3,surprise,Monica
dia542_utt4.wav,542,4,joy,Phoebe
dia542_utt5.wav,542,5,neutral,Gunther
dia542_utt6.wav,542,6,surprise,Phoebe
dia542_utt7.wav,542,7,surprise,Gunther
dia542_utt8.wav,542,8,surprise,Joey
dia543_utt0.wav,543,0,anger,Rachel
dia543_utt1.wav,543,1,neutral,Joshua
dia543_utt2.wav,543,2,surprise,Rachel
dia544_utt0.wav,544,0,neutral,Joshua
dia544_utt1.wav,544,1,fear,Rachel
dia544_utt2.wav,544,2,neutral,Joshua
dia544_utt3.wav,544,3,joy,Rachel
dia544_utt4.wav,544,4,neutral,Joshua
dia544_utt5.wav,544,5,surprise,Rachel
dia544_utt6.wav,544,6,neutral,Rachel
dia544_utt7.wav,544,7,neutral,Joshua
dia544_utt8.wav,544,8,neutral,Rachel
dia545_utt0.wav,545,0,anger,Monica
dia545_utt1.wav,545,1,sadness,Phoebe
dia545_utt2.wav,545,2,surprise,Monica
dia545_utt3.wav,545,3,sadness,Phoebe
dia545_utt4.wav,545,4,neutral,Monica
dia545_utt5.wav,545,5,joy,Rachel
dia545_utt6.wav,545,6,surprise,Chandler
dia545_utt7.wav,545,7,neutral,Joey
dia545_utt8.wav,545,8,neutral,Chandler
dia545_utt9.wav,545,9,neutral,Rachel
dia545_utt10.wav,545,10,surprise,Chandler
dia545_utt11.wav,545,11,anger,Phoebe
dia545_utt12.wav,545,12,neutral,Monica
dia545_utt13.wav,545,13,neutral,Rachel
dia546_utt0.wav,546,0,neutral,Monica
dia546_utt1.wav,546,1,neutral,Joey
dia546_utt2.wav,546,2,neutral,Rachel
dia546_utt3.wav,546,3,neutral,Teacher
dia546_utt4.wav,546,4,neutral,Monica
dia546_utt5.wav,546,5,neutral,Teacher
dia546_utt6.wav,546,6,neutral,Rachel
dia546_utt7.wav,546,7,neutral,Phoebe
dia546_utt8.wav,546,8,anger,Monica
dia546_utt9.wav,546,9,anger,Teacher
dia546_utt10.wav,546,10,neutral,Rachel
dia546_utt11.wav,546,11,neutral,Teacher
dia546_utt12.wav,546,12,anger,Monica
dia546_utt13.wav,546,13,joy,Phoebe
dia546_utt14.wav,546,14,sadness,Monica
dia546_utt15.wav,546,15,surprise,Rachel
dia546_utt16.wav,546,16,neutral,Teacher
dia546_utt17.wav,546,17,neutral,Phoebe
dia546_utt18.wav,546,18,disgust,Monica
dia547_utt0.wav,547,0,surprise,Rachel
dia547_utt1.wav,547,1,neutral,Barry
dia547_utt2.wav,547,2,joy,Rachel
dia548_utt0.wav,548,0,joy,Chandler
dia548_utt1.wav,548,1,neutral,Monica
dia548_utt2.wav,548,2,joy,Rachel
dia548_utt3.wav,548,3,joy,Chandler
dia548_utt4.wav,548,4,joy,Monica
dia548_utt5.wav,548,5,anger,Chandler
dia548_utt6.wav,548,6,neutral,Monica
dia548_utt7.wav,548,7,neutral,Chandler
dia548_utt10.wav,548,10,anger,Ross
dia549_utt0.wav,549,0,joy,Joey
dia549_utt1.wav,549,1,neutral,Receptionist
dia549_utt2.wav,549,2,sadness,Joey
dia549_utt3.wav,549,3,neutral,Receptionist
dia549_utt4.wav,549,4,neutral,Joey
dia549_utt5.wav,549,5,neutral,Receptionist
dia549_utt6.wav,549,6,surprise,Joey
dia549_utt7.wav,549,7,sadness,Receptionist
dia549_utt8.wav,549,8,neutral,Joey
dia549_utt9.wav,549,9,joy,Receptionist
dia550_utt0.wav,550,0,neutral,Monica
dia551_utt0.wav,551,0,neutral,Phoebe
dia551_utt1.wav,551,1,joy,Monica
dia551_utt2.wav,551,2,neutral,Phoebe
dia551_utt3.wav,551,3,joy,Monica
dia551_utt4.wav,551,4,neutral,Phoebe
dia551_utt5.wav,551,5,joy,Monica
dia551_utt6.wav,551,6,neutral,Phoebe
dia551_utt7.wav,551,7,neutral,Monica
dia551_utt8.wav,551,8,neutral,Monica
dia551_utt9.wav,551,9,neutral,Phoebe
dia552_utt0.wav,552,0,disgust,Monica
dia552_utt1.wav,552,1,neutral,Julie
dia552_utt2.wav,552,2,neutral,Chandler
dia552_utt3.wav,552,3,neutral,Joey
dia552_utt4.wav,552,4,neutral,Stephanie
dia553_utt0.wav,553,0,neutral,Monica
dia553_utt1.wav,553,1,neutral,Ross
dia553_utt2.wav,553,2,neutral,Ross
dia553_utt3.wav,553,3,neutral,Monica
dia553_utt4.wav,553,4,neutral,Monica
dia553_utt5.wav,553,5,neutral,Ross
dia553_utt6.wav,553,6,joy,Ross
dia553_utt7.wav,553,7,joy,Monica
dia553_utt8.wav,553,8,joy,Ross
dia553_utt9.wav,553,9,surprise,Janine
dia553_utt10.wav,553,10,surprise,Joey
dia553_utt11.wav,553,11,neutral,Janine
dia553_utt12.wav,553,12,neutral,Joey
dia553_utt13.wav,553,13,neutral,Janine
dia553_utt14.wav,553,14,neutral,Janine
dia553_utt15.wav,553,15,neutral,Joey
dia553_utt16.wav,553,16,neutral,Director
dia553_utt17.wav,553,17,joy,Joey
dia553_utt18.wav,553,18,neutral,Director
dia553_utt19.wav,553,19,sadness,Joey
dia553_utt20.wav,553,20,anger,Director
dia554_utt0.wav,554,0,anger,Rachel
dia554_utt1.wav,554,1,anger,Monica
dia554_utt2.wav,554,2,neutral,Rachel
dia554_utt3.wav,554,3,neutral,Chandler
dia554_utt4.wav,554,4,neutral,Rachel
dia554_utt5.wav,554,5,neutral,Chandler
dia554_utt6.wav,554,6,neutral,Rachel
dia554_utt7.wav,554,7,surprise,Monica
dia554_utt8.wav,554,8,neutral,Rachel
dia554_utt9.wav,554,9,disgust,Monica
dia554_utt10.wav,554,10,sadness,Rachel
dia554_utt11.wav,554,11,disgust,Chandler
dia554_utt12.wav,554,12,disgust,Rachel
dia555_utt0.wav,555,0,sadness,Elizabeth
dia555_utt1.wav,555,1,joy,Ross
dia555_utt2.wav,555,2,anger,Elizabeth
dia555_utt3.wav,555,3,anger,Ross
dia555_utt4.wav,555,4,anger,Ross
dia556_utt0.wav,556,0,neutral,Joey
dia556_utt1.wav,556,1,neutral,Ross
dia556_utt2.wav,556,2,sadness,Joey
dia556_utt3.wav,556,3,neutral,Ross
dia556_utt4.wav,556,4,anger,Joey
dia556_utt5.wav,556,5,neutral,Ross
dia556_utt6.wav,556,6,surprise,Ross
dia557_utt0.wav,557,0,neutral,Katie
dia557_utt1.wav,557,1,neutral,Ross
dia557_utt2.wav,557,2,neutral,Katie
dia557_utt3.wav,557,3,neutral,Ross
dia557_utt4.wav,557,4,fear,Katie
dia557_utt5.wav,557,5,joy,Ross
dia557_utt6.wav,557,6,joy,Katie
dia557_utt7.wav,557,7,anger,Rachel
dia558_utt0.wav,558,0,joy,Rachel
dia558_utt1.wav,558,1,neutral,Chandler
dia558_utt2.wav,558,2,joy,Rachel
dia558_utt3.wav,558,3,surprise,Chandler
dia558_utt4.wav,558,4,fear,Rachel
dia558_utt5.wav,558,5,neutral,Chandler
dia558_utt6.wav,558,6,anger,Rachel
dia558_utt8.wav,558,8,sadness,Rachel
dia559_utt0.wav,559,0,neutral,Chandler
dia559_utt1.wav,559,1,neutral,All
dia559_utt2.wav,559,2,surprise,Chandler
dia559_utt3.wav,559,3,surprise,Joey
dia559_utt4.wav,559,4,neutral,Chandler
dia559_utt5.wav,559,5,neutral,Joey
dia559_utt6.wav,559,6,neutral,Phoebe
dia559_utt7.wav,559,7,neutral,Chandler
dia560_utt0.wav,560,0,joy,Monica
dia560_utt1.wav,560,1,joy,Joey
dia560_utt2.wav,560,2,joy,Monica
dia560_utt3.wav,560,3,joy,Joey
dia560_utt4.wav,560,4,joy,Monica
dia560_utt5.wav,560,5,joy,Joey
dia560_utt6.wav,560,6,joy,Monica
dia560_utt7.wav,560,7,joy,Joey
dia561_utt0.wav,561,0,neutral,Monica
dia561_utt1.wav,561,1,joy,Monica
dia561_utt2.wav,561,2,neutral,Monica
dia561_utt3.wav,561,3,surprise,Monica
dia561_utt4.wav,561,4,surprise,Joey
dia561_utt5.wav,561,5,anger,Monica
dia561_utt6.wav,561,6,neutral,Joey
dia561_utt7.wav,561,7,disgust,Monica
dia561_utt8.wav,561,8,neutral,Joey
dia561_utt9.wav,561,9,disgust,Monica
dia561_utt10.wav,561,10,neutral,Joey
dia561_utt11.wav,561,11,disgust,Monica
dia561_utt12.wav,561,12,neutral,Joey
dia561_utt13.wav,561,13,surprise,Monica
dia561_utt14.wav,561,14,surprise,Joey
dia561_utt15.wav,561,15,disgust,Monica
dia561_utt16.wav,561,16,neutral,Joey
dia561_utt17.wav,561,17,surprise,Monica
dia561_utt18.wav,561,18,neutral,Joey
dia562_utt0.wav,562,0,joy,Chandler
dia562_utt1.wav,562,1,joy,Monica
dia562_utt2.wav,562,2,neutral,Monica
dia562_utt3.wav,562,3,joy,Chandler
dia562_utt4.wav,562,4,neutral,Monica
dia562_utt5.wav,562,5,neutral,Chandler
dia562_utt6.wav,562,6,neutral,Monica
dia562_utt7.wav,562,7,joy,Chandler
dia562_utt8.wav,562,8,neutral,Monica
dia562_utt9.wav,562,9,joy,Ross
dia562_utt10.wav,562,10,joy,Rachel
dia562_utt11.wav,562,11,neutral,Rachel
dia563_utt0.wav,563,0,neutral,Monica
dia563_utt1.wav,563,1,neutral,Rachel
dia563_utt2.wav,563,2,neutral,Monica
dia563_utt3.wav,563,3,neutral,Rachel
dia563_utt4.wav,563,4,surprise,Monica
dia563_utt5.wav,563,5,surprise,Rachel
dia563_utt6.wav,563,6,neutral,Monica
dia563_utt7.wav,563,7,joy,Rachel
dia563_utt8.wav,563,8,joy,Kathy
dia564_utt0.wav,564,0,joy,Rachel
dia564_utt1.wav,564,1,surprise,Monica
dia564_utt2.wav,564,2,joy,Rachel
dia564_utt3.wav,564,3,joy,Monica
dia564_utt4.wav,564,4,neutral,Rachel
dia564_utt5.wav,564,5,neutral,Monica
dia564_utt6.wav,564,6,fear,Rachel
dia564_utt7.wav,564,7,neutral,Monica
dia564_utt8.wav,564,8,neutral,Monica
dia564_utt9.wav,564,9,sadness,Monica
dia564_utt10.wav,564,10,surprise,Rachel
dia565_utt0.wav,565,0,neutral,Janice
dia565_utt1.wav,565,1,neutral,Rachel
dia565_utt2.wav,565,2,neutral,Janice
dia565_utt3.wav,565,3,neutral,Phoebe
dia565_utt4.wav,565,4,joy,Janice
dia566_utt0.wav,566,0,surprise,Ross
dia566_utt1.wav,566,1,joy,Ross
dia567_utt0.wav,567,0,sadness,Ross
dia568_utt0.wav,568,0,disgust,Ross
dia568_utt1.wav,568,1,neutral,Rachel
dia568_utt2.wav,568,2,neutral,Monica
dia568_utt3.wav,568,3,neutral,All
dia568_utt4.wav,568,4,sadness,Phoebe
dia568_utt5.wav,568,5,disgust,Chandler
dia568_utt6.wav,568,6,surprise,Monica
dia568_utt7.wav,568,7,neutral,Chandler
dia568_utt8.wav,568,8,surprise,Monica
dia568_utt9.wav,568,9,surprise,Chandler
dia568_utt10.wav,568,10,anger,Monica
dia568_utt11.wav,568,11,anger,Chandler
dia569_utt0.wav,569,0,fear,Elizabeth
dia569_utt1.wav,569,1,neutral,Ross
dia569_utt2.wav,569,2,neutral,Elizabeth
dia569_utt3.wav,569,3,surprise,Elizabeth
dia570_utt0.wav,570,0,anger,Monica
dia570_utt1.wav,570,1,neutral,Ross
dia570_utt2.wav,570,2,joy,Monica
dia570_utt3.wav,570,3,neutral,Rachel
dia571_utt0.wav,571,0,neutral,Joey
dia571_utt1.wav,571,1,fear,Ross
dia571_utt2.wav,571,2,anger,Phoebe
dia571_utt3.wav,571,3,neutral,Joey
dia571_utt4.wav,571,4,neutral,Joey
dia571_utt5.wav,571,5,neutral,Joey
dia571_utt6.wav,571,6,neutral,Joey
dia571_utt7.wav,571,7,neutral,Joey
dia571_utt8.wav,571,8,neutral,Joey
dia571_utt9.wav,571,9,neutral,Joey
dia571_utt10.wav,571,10,joy,Phoebe
dia571_utt11.wav,571,11,disgust,Monica
dia571_utt12.wav,571,12,neutral,Joey
dia571_utt13.wav,571,13,anger,Ross
dia571_utt14.wav,571,14,surprise,Rachel
dia571_utt15.wav,571,15,anger,Joey
dia572_utt0.wav,572,0,sadness,Rachel
dia572_utt1.wav,572,1,disgust,Rachel
dia572_utt2.wav,572,2,surprise,Rachel
dia572_utt3.wav,572,3,surprise,Rachel
dia572_utt6.wav,572,6,anger,Evil Bitch
dia572_utt7.wav,572,7,anger,Sick Bastard
dia572_utt8.wav,572,8,anger,Evil Bitch
dia572_utt9.wav,572,9,fear,Sick Bastard
dia572_utt10.wav,572,10,anger,Evil Bitch
dia572_utt11.wav,572,11,neutral,Ross
dia572_utt12.wav,572,12,anger,Evil Bitch
dia572_utt13.wav,572,13,neutral,Ross
dia572_utt14.wav,572,14,neutral,Evil Bitch
dia572_utt15.wav,572,15,neutral,Ross
dia572_utt16.wav,572,16,neutral,Rachel
dia572_utt17.wav,572,17,fear,Ross
dia572_utt18.wav,572,18,neutral,Rachel
dia572_utt19.wav,572,19,anger,Ross
dia572_utt20.wav,572,20,anger,Evil Bitch
dia573_utt0.wav,573,0,neutral,Phoebe
dia573_utt1.wav,573,1,joy,Rachel
dia573_utt2.wav,573,2,neutral,Phoebe
dia573_utt3.wav,573,3,joy,Rachel
dia573_utt4.wav,573,4,neutral,Phoebe
dia573_utt5.wav,573,5,joy,Rachel
dia573_utt6.wav,573,6,joy,Rachel
dia573_utt7.wav,573,7,joy,Phoebe
dia573_utt8.wav,573,8,anger,Ross
dia573_utt9.wav,573,9,joy,Rachel
dia573_utt10.wav,573,10,anger,Ross
dia574_utt0.wav,574,0,neutral,Monica
dia574_utt1.wav,574,1,neutral,Rachel
dia574_utt2.wav,574,2,surprise,Joey
dia574_utt3.wav,574,3,neutral,Chandler
dia574_utt4.wav,574,4,surprise,Joey
dia574_utt5.wav,574,5,surprise,Joey
dia574_utt6.wav,574,6,neutral,Chandler
dia574_utt7.wav,574,7,surprise,Joey
dia574_utt8.wav,574,8,joy,Monica
dia574_utt9.wav,574,9,surprise,Joey
dia574_utt10.wav,574,10,neutral,Chandler
dia574_utt11.wav,574,11,surprise,Joey
dia574_utt12.wav,574,12,neutral,Chandler
dia574_utt13.wav,574,13,surprise,Joey
dia574_utt14.wav,574,14,fear,Chandler
dia574_utt15.wav,574,15,fear,Monica
dia574_utt16.wav,574,16,surprise,Joey
dia574_utt17.wav,574,17,joy,Monica
dia574_utt18.wav,574,18,disgust,Joey
dia574_utt19.wav,574,19,sadness,Phoebe
dia575_utt0.wav,575,0,neutral,Julie
dia575_utt1.wav,575,1,neutral,Rachel
dia575_utt2.wav,575,2,neutral,Julie
dia575_utt3.wav,575,3,neutral,Rachel
dia576_utt0.wav,576,0,fear,Chandler
dia576_utt1.wav,576,1,neutral,Joey
dia576_utt2.wav,576,2,surprise,Chandler
dia576_utt3.wav,576,3,neutral,Joey
dia576_utt4.wav,576,4,neutral,Chandler
dia576_utt5.wav,576,5,neutral,Joey
dia576_utt6.wav,576,6,neutral,Chandler
dia576_utt7.wav,576,7,joy,Joey
dia576_utt8.wav,576,8,neutral,Chandler
dia576_utt9.wav,576,9,neutral,Joey
dia576_utt10.wav,576,10,anger,Chandler
dia577_utt0.wav,577,0,neutral,Joey
dia577_utt1.wav,577,1,neutral,Joey
dia577_utt2.wav,577,2,neutral,Joey
dia577_utt3.wav,577,3,neutral,Joey
dia577_utt4.wav,577,4,neutral,Joey
dia577_utt5.wav,577,5,joy,Joey
dia577_utt6.wav,577,6,neutral,Student
dia577_utt7.wav,577,7,joy,Joey
dia578_utt0.wav,578,0,neutral,Phoebe
dia578_utt1.wav,578,1,surprise,Mr. Heckles
dia578_utt2.wav,578,2,neutral,Eric
dia578_utt3.wav,578,3,surprise,Mr. Heckles
dia578_utt4.wav,578,4,surprise,Eric
dia578_utt5.wav,578,5,surprise,Mr. Heckles
dia578_utt6.wav,578,6,surprise,Eric
dia578_utt7.wav,578,7,neutral,Mr. Heckles
dia578_utt8.wav,578,8,surprise,Eric
dia578_utt9.wav,578,9,joy,Mr. Heckles
dia579_utt0.wav,579,0,surprise,Phoebe
dia579_utt1.wav,579,1,joy,Chandler
dia580_utt0.wav,580,0,neutral,Phoebe
dia580_utt1.wav,580,1,neutral,Chandler
dia581_utt0.wav,581,0,neutral,Phoebe
dia582_utt0.wav,582,0,neutral,Phoebe
dia583_utt0.wav,583,0,neutral,Phoebe
dia583_utt1.wav,583,1,anger,Chandler
dia583_utt2.wav,583,2,neutral,Phoebe
dia583_utt3.wav,583,3,neutral,Rachel
dia583_utt4.wav,583,4,surprise,Phoebe
dia583_utt5.wav,583,5,surprise,Rachel
dia583_utt6.wav,583,6,fear,Phoebe
dia583_utt7.wav,583,7,surprise,Chandler
dia583_utt8.wav,583,8,neutral,Phoebe
dia583_utt9.wav,583,9,neutral,Monica
dia584_utt0.wav,584,0,joy,Ross
dia584_utt1.wav,584,1,neutral,Mrs. Geller
dia584_utt2.wav,584,2,joy,Ross
dia584_utt3.wav,584,3,neutral,Mrs. Geller
dia584_utt4.wav,584,4,neutral,Ross
dia584_utt5.wav,584,5,neutral,Mrs. Geller
dia584_utt6.wav,584,6,surprise,Ross
dia584_utt7.wav,584,7,joy,Mrs. Geller
dia584_utt8.wav,584,8,surprise,Ross
dia584_utt9.wav,584,9,fear,Mrs. Geller
dia585_utt0.wav,585,0,sadness,Ross
dia585_utt1.wav,585,1,sadness,Ross
dia585_utt2.wav,585,2,sadness,Phoebe
dia585_utt3.wav,585,3,sadness,Phoebe
dia585_utt4.wav,585,4,sadness,Ross
dia585_utt5.wav,585,5,neutral,Phoebe
dia585_utt6.wav,585,6,sadness,Ross
dia585_utt7.wav,585,7,surprise,Ross
dia585_utt8.wav,585,8,neutral,Phoebe
dia585_utt9.wav,585,9,joy,Ross
dia585_utt10.wav,585,10,sadness,Ross
dia585_utt11.wav,585,11,surprise,Phoebe
dia585_utt12.wav,585,12,sadness,Ross
dia586_utt0.wav,586,0,neutral,Mark
dia587_utt0.wav,587,0,surprise,Rachel
dia587_utt1.wav,587,1,joy,Mark
dia587_utt2.wav,587,2,surprise,Rachel
dia587_utt3.wav,587,3,joy,Mark
dia587_utt4.wav,587,4,surprise,Rachel
dia587_utt5.wav,587,5,joy,Joey
dia588_utt0.wav,588,0,anger,Chandler
dia588_utt1.wav,588,1,sadness,Monica
dia588_utt2.wav,588,2,neutral,Monica
dia588_utt3.wav,588,3,neutral,Monica
dia588_utt4.wav,588,4,neutral,Monica
dia588_utt5.wav,588,5,anger,Monica
dia588_utt6.wav,588,6,neutral,Monica
dia589_utt0.wav,589,0,neutral,Earl
dia589_utt1.wav,589,1,surprise,Phoebe
dia589_utt2.wav,589,2,surprise,Earl
dia589_utt3.wav,589,3,neutral,Phoebe
dia589_utt4.wav,589,4,joy,Joey
dia589_utt5.wav,589,5,sadness,Phoebe
dia589_utt6.wav,589,6,neutral,Earl
dia589_utt7.wav,589,7,anger,Earl
dia589_utt8.wav,589,8,joy,Earl
dia589_utt9.wav,589,9,joy,Earl
dia589_utt10.wav,589,10,sadness,Earl
dia590_utt0.wav,590,0,joy,Ross
dia590_utt1.wav,590,1,joy,Monica
dia590_utt2.wav,590,2,surprise,Chandler
dia590_utt3.wav,590,3,surprise,Monica
dia590_utt4.wav,590,4,joy,Phoebe
dia590_utt5.wav,590,5,sadness,Kyle
dia590_utt6.wav,590,6,neutral,Phoebe
dia590_utt7.wav,590,7,fear,Kyle
dia590_utt8.wav,590,8,sadness,Phoebe
dia590_utt9.wav,590,9,surprise,Kyle
dia590_utt10.wav,590,10,neutral,Phoebe
dia590_utt11.wav,590,11,anger,Kyle
dia590_utt12.wav,590,12,neutral,Phoebe
dia590_utt13.wav,590,13,neutral,Ross
dia590_utt14.wav,590,14,neutral,Phoebe
dia590_utt15.wav,590,15,surprise,Ross
dia590_utt16.wav,590,16,neutral,Phoebe
dia590_utt17.wav,590,17,neutral,Ross
dia591_utt0.wav,591,0,neutral,Chandler
dia591_utt1.wav,591,1,neutral,Ross
dia591_utt2.wav,591,2,neutral,Joey
dia591_utt3.wav,591,3,neutral,Ross
dia592_utt0.wav,592,0,neutral,Ross
dia592_utt1.wav,592,1,disgust,Phoebe
dia592_utt2.wav,592,2,surprise,Ross
dia592_utt3.wav,592,3,anger,Rachel
dia592_utt4.wav,592,4,neutral,Joey
dia592_utt5.wav,592,5,neutral,Joey
dia592_utt6.wav,592,6,neutral,Joey
dia592_utt7.wav,592,7,neutral,Joey
dia592_utt8.wav,592,8,neutral,Joey
dia592_utt9.wav,592,9,anger,Joey
dia592_utt10.wav,592,10,anger,Joey
dia592_utt11.wav,592,11,neutral,Phoebe
dia592_utt12.wav,592,12,anger,Joey
dia592_utt13.wav,592,13,anger,Joey
dia593_utt0.wav,593,0,neutral,Ross
dia593_utt1.wav,593,1,neutral,Chandler
dia593_utt2.wav,593,2,joy,Phoebe
dia593_utt3.wav,593,3,sadness,Robert
dia593_utt4.wav,593,4,sadness,Robert
dia593_utt5.wav,593,5,anger,Robert
dia593_utt6.wav,593,6,sadness,Robert
dia593_utt7.wav,593,7,sadness,Robert
dia593_utt8.wav,593,8,sadness,Robert
dia593_utt9.wav,593,9,surprise,Phoebe
dia593_utt10.wav,593,10,disgust,Gunther
dia594_utt0.wav,594,0,sadness,Joey
dia594_utt1.wav,594,1,sadness,Joey
dia594_utt2.wav,594,2,sadness,Joey
dia594_utt3.wav,594,3,sadness,Joey
dia594_utt4.wav,594,4,neutral,Joey
dia594_utt5.wav,594,5,sadness,Joey
dia594_utt6.wav,594,6,sadness,Joey
dia594_utt7.wav,594,7,sadness,Nurse #1
dia594_utt8.wav,594,8,joy,Nurse #2
dia594_utt9.wav,594,9,neutral,Dr. Stryker Ramoray
dia594_utt10.wav,594,10,joy,Joey
dia595_utt0.wav,595,0,anger,Monica
dia595_utt1.wav,595,1,neutral,Chandler
dia595_utt2.wav,595,2,anger,Monica
dia595_utt3.wav,595,3,anger,Chandler
dia595_utt4.wav,595,4,sadness,Monica
dia595_utt5.wav,595,5,anger,Chandler
dia595_utt6.wav,595,6,fear,Monica
dia596_utt0.wav,596,0,anger,Joey
dia596_utt1.wav,596,1,neutral,Chandler
dia596_utt2.wav,596,2,neutral,Phoebe
dia596_utt3.wav,596,3,neutral,Joey
dia596_utt4.wav,596,4,neutral,Monica
dia596_utt5.wav,596,5,sadness,Joey
dia596_utt6.wav,596,6,anger,Chandler
dia596_utt7.wav,596,7,neutral,Monica
dia596_utt8.wav,596,8,anger,Phoebe
dia596_utt9.wav,596,9,neutral,Monica
dia596_utt10.wav,596,10,anger,Phoebe
dia596_utt11.wav,596,11,fear,Monica
dia596_utt12.wav,596,12,neutral,Phoebe
dia596_utt13.wav,596,13,neutral,Chandler
dia596_utt14.wav,596,14,neutral,Phoebe
dia596_utt15.wav,596,15,anger,Chandler
dia596_utt16.wav,596,16,anger,Phoebe
dia596_utt17.wav,596,17,neutral,Ross
dia596_utt18.wav,596,18,neutral,Joey
dia596_utt19.wav,596,19,anger,Rachel
dia596_utt20.wav,596,20,anger,Ross
dia596_utt21.wav,596,21,anger,Joey
dia597_utt0.wav,597,0,joy,Monica
dia597_utt1.wav,597,1,joy,Chandler
dia597_utt2.wav,597,2,surprise,Chandler
dia597_utt3.wav,597,3,surprise,Monica
dia597_utt4.wav,597,4,neutral,Chandler
dia597_utt5.wav,597,5,neutral,Chandler
dia597_utt6.wav,597,6,joy,Monica
dia597_utt7.wav,597,7,neutral,Chandler
dia597_utt8.wav,597,8,joy,Monica
dia597_utt9.wav,597,9,neutral,Chandler
dia597_utt10.wav,597,10,neutral,Monica
dia597_utt11.wav,597,11,neutral,Chandler
dia598_utt0.wav,598,0,joy,Ross
dia598_utt1.wav,598,1,joy,Ross
dia598_utt2.wav,598,2,anger,Ross
dia598_utt3.wav,598,3,neutral,Monica
dia598_utt4.wav,598,4,neutral,Ross
dia599_utt0.wav,599,0,surprise,Monica
dia599_utt1.wav,599,1,neutral,Chandler
dia599_utt2.wav,599,2,anger,Monica
dia599_utt3.wav,599,3,neutral,Joey
dia599_utt4.wav,599,4,anger,Monica
dia599_utt5.wav,599,5,anger,Joey
dia599_utt6.wav,599,6,joy,Phoebe
dia599_utt7.wav,599,7,joy,Monica
dia599_utt8.wav,599,8,neutral,Joey
dia599_utt9.wav,599,9,joy,Monica
dia599_utt10.wav,599,10,anger,Ross
dia599_utt11.wav,599,11,neutral,Phoebe
dia599_utt12.wav,599,12,neutral,Ross
dia599_utt13.wav,599,13,neutral,Ross
dia599_utt14.wav,599,14,surprise,Phoebe
dia599_utt15.wav,599,15,joy,Ross
dia599_utt16.wav,599,16,neutral,Phoebe
dia599_utt17.wav,599,17,neutral,Ross
dia600_utt0.wav,600,0,neutral,Helena
dia600_utt1.wav,600,1,joy,Chandler
dia601_utt0.wav,601,0,surprise,Phoebe
dia601_utt1.wav,601,1,neutral,Monica
dia601_utt2.wav,601,2,joy,Phoebe
dia601_utt3.wav,601,3,joy,Rachel
dia601_utt4.wav,601,4,joy,Monica
dia601_utt5.wav,601,5,joy,All
dia602_utt0.wav,602,0,joy,Monica
dia602_utt1.wav,602,1,joy,Angela
dia602_utt2.wav,602,2,joy,Monica
dia602_utt3.wav,602,3,joy,Angela
dia602_utt4.wav,602,4,surprise,Monica
dia602_utt5.wav,602,5,neutral,Angela
dia603_utt0.wav,603,0,neutral,Ross
dia603_utt1.wav,603,1,neutral,Ben
dia603_utt2.wav,603,2,joy,Ross
dia603_utt3.wav,603,3,joy,Ben
dia603_utt4.wav,603,4,surprise,Ross
dia603_utt5.wav,603,5,neutral,Chandler
dia603_utt6.wav,603,6,neutral,Ross
dia603_utt7.wav,603,7,joy,Rachel
dia603_utt8.wav,603,8,neutral,Phoebe
dia603_utt9.wav,603,9,surprise,Rachel
dia603_utt10.wav,603,10,joy,Ross
dia603_utt11.wav,603,11,neutral,Rachel
dia603_utt12.wav,603,12,neutral,Phoebe
dia603_utt13.wav,603,13,neutral,Phoebe
dia604_utt0.wav,604,0,joy,Pete
dia604_utt1.wav,604,1,joy,Monica
dia604_utt2.wav,604,2,surprise,Phoebe
dia604_utt3.wav,604,3,neutral,Pete
dia604_utt4.wav,604,4,surprise,Phoebe
dia604_utt5.wav,604,5,neutral,Pete
dia604_utt6.wav,604,6,neutral,Phoebe
dia604_utt7.wav,604,7,neutral,Phoebe
dia604_utt8.wav,604,8,joy,Pete
dia604_utt9.wav,604,9,neutral,Phoebe
dia604_utt10.wav,604,10,fear,Pete
dia604_utt11.wav,604,11,neutral,Phoebe
dia604_utt12.wav,604,12,neutral,Pete
dia604_utt13.wav,604,13,neutral,Phoebe
dia605_utt0.wav,605,0,neutral,Rachel
dia605_utt1.wav,605,1,anger,Man
dia605_utt2.wav,605,2,neutral,Ross
dia605_utt3.wav,605,3,joy,Julie
dia605_utt4.wav,605,4,joy,Ross
dia605_utt5.wav,605,5,surprise,Julie
dia605_utt6.wav,605,6,fear,Julie
dia605_utt7.wav,605,7,neutral,Ross
